ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-01-20T01:26:52+00:00,1768872412,4,2,1,20,1,1,0,0,2026-01-20T03:26:52+02:00,2026-01-19T20:26:52-05:00,c6f37d4a3d68,csv-ledger-v1
2026-01-20T03:41:26+00:00,1768880486,4,2,3,20,1,1,0,0,2026-01-20T05:41:26+02:00,2026-01-19T22:41:26-05:00,9cc639ab1dea,csv-ledger-v1
2026-01-20T04:42:04+00:00,1768884124,4,2,4,20,1,1,0,0,2026-01-20T06:42:04+02:00,2026-01-19T23:42:04-05:00,895ddfb5089a,csv-ledger-v1
2026-01-20T05:26:52+00:00,1768886812,4,2,5,20,1,1,0,0,2026-01-20T07:26:52+02:00,2026-01-20T00:26:52-05:00,0996a265e742,csv-ledger-v1
2026-01-20T06:32:37+00:00,1768890757,4,2,6,20,1,1,0,0,2026-01-20T08:32:37+02:00,2026-01-20T01:32:37-05:00,00008db67291,csv-ledger-v1
2026-01-20T07:25:34+00:00,1768893934,4,2,7,20,1,1,0,0,2026-01-20T09:25:34+02:00,2026-01-20T02:25:34-05:00,d98ba83946f1,csv-ledger-v1
2026-01-20T08:28:37+00:00,1768897717,4,2,8,20,1,1,0,0,2026-01-20T10:28:37+02:00,2026-01-20T03:28:37-05:00,ae97eca8769d,csv-ledger-v1
2026-01-20T09:30:34+00:00,1768901434,4,2,9,20,1,1,0,0,2026-01-20T11:30:34+02:00,2026-01-20T04:30:34-05:00,f4b43d63ee1d,csv-ledger-v1
2026-01-20T10:24:45+00:00,1768904685,4,2,10,20,1,1,0,0,2026-01-20T12:24:45+02:00,2026-01-20T05:24:45-05:00,a7d243b96c36,csv-ledger-v1
2026-01-20T11:21:13+00:00,1768908073,4,2,11,20,1,1,0,0,2026-01-20T13:21:13+02:00,2026-01-20T06:21:13-05:00,ad5da6281484,csv-ledger-v1
2026-01-20T12:43:41+00:00,1768913021,4,2,12,20,1,1,0,0,2026-01-20T14:43:41+02:00,2026-01-20T07:43:41-05:00,f17e3573be3a,csv-ledger-v1
2026-01-20T13:43:56+00:00,1768916636,4,2,13,20,1,1,0,0,2026-01-20T15:43:56+02:00,2026-01-20T08:43:56-05:00,88d4a035c2e1,csv-ledger-v1
2026-01-20T14:28:22+00:00,1768919302,4,2,14,20,1,1,0,0,2026-01-20T16:28:22+02:00,2026-01-20T09:28:22-05:00,2ad4c3fe7f40,csv-ledger-v1
2026-01-20T15:28:14+00:00,1768922894,4,2,15,20,1,1,0,0,2026-01-20T17:28:14+02:00,2026-01-20T10:28:14-05:00,357002752372,csv-ledger-v1
2026-01-20T16:32:11+00:00,1768926731,4,2,16,20,1,1,0,0,2026-01-20T18:32:11+02:00,2026-01-20T11:32:11-05:00,58eef769d167,csv-ledger-v1
