ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-01-24T01:25:07+00:00,1769217907,4,6,1,24,1,1,0,0,2026-01-24T03:25:07+02:00,2026-01-23T20:25:07-05:00,774d7dea7b33,csv-ledger-v1
2026-01-24T03:24:35+00:00,1769225075,4,6,3,24,1,1,0,0,2026-01-24T05:24:35+02:00,2026-01-23T22:24:35-05:00,e51d35db243b,csv-ledger-v1
2026-01-24T04:33:23+00:00,1769229203,4,6,4,24,1,1,0,0,2026-01-24T06:33:23+02:00,2026-01-23T23:33:23-05:00,9587574c26ec,csv-ledger-v1
2026-01-24T05:19:08+00:00,1769231948,4,6,5,24,1,1,0,0,2026-01-24T07:19:08+02:00,2026-01-24T00:19:08-05:00,5542a2d6409c,csv-ledger-v1
2026-01-24T06:28:17+00:00,1769236097,4,6,6,24,1,1,0,0,2026-01-24T08:28:17+02:00,2026-01-24T01:28:17-05:00,4b5dfdef0312,csv-ledger-v1
2026-01-24T07:18:01+00:00,1769239081,4,6,7,24,1,1,0,0,2026-01-24T09:18:01+02:00,2026-01-24T02:18:01-05:00,8c6ed4553bdc,csv-ledger-v1
2026-01-24T08:23:55+00:00,1769243035,4,6,8,24,1,1,0,0,2026-01-24T10:23:55+02:00,2026-01-24T03:23:55-05:00,0aab15b51b6f,csv-ledger-v1
2026-01-24T09:18:25+00:00,1769246305,4,6,9,24,1,1,0,0,2026-01-24T11:18:25+02:00,2026-01-24T04:18:25-05:00,cfcc30fa6775,csv-ledger-v1
2026-01-24T10:18:57+00:00,1769249937,4,6,10,24,1,1,0,0,2026-01-24T12:18:57+02:00,2026-01-24T05:18:57-05:00,e79ced891cd6,csv-ledger-v1
2026-01-24T11:15:50+00:00,1769253350,4,6,11,24,1,1,0,0,2026-01-24T13:15:50+02:00,2026-01-24T06:15:50-05:00,2c0d1fe905db,csv-ledger-v1
2026-01-24T12:36:18+00:00,1769258178,4,6,12,24,1,1,0,0,2026-01-24T14:36:18+02:00,2026-01-24T07:36:18-05:00,b40a06afeb09,csv-ledger-v1
2026-01-24T13:28:39+00:00,1769261319,4,6,13,24,1,1,0,0,2026-01-24T15:28:39+02:00,2026-01-24T08:28:39-05:00,6c419161173c,csv-ledger-v1
2026-01-24T14:17:23+00:00,1769264243,4,6,14,24,1,1,0,0,2026-01-24T16:17:23+02:00,2026-01-24T09:17:23-05:00,f552bd4c56e4,csv-ledger-v1
2026-01-24T15:18:00+00:00,1769267880,4,6,15,24,1,1,0,0,2026-01-24T17:18:00+02:00,2026-01-24T10:18:00-05:00,69a7e33e1475,csv-ledger-v1
2026-01-24T16:21:46+00:00,1769271706,4,6,16,24,1,1,0,0,2026-01-24T18:21:46+02:00,2026-01-24T11:21:46-05:00,47bebc77b49a,csv-ledger-v1
2026-01-24T17:15:52+00:00,1769274952,4,6,17,24,1,1,0,0,2026-01-24T19:15:52+02:00,2026-01-24T12:15:52-05:00,b8f4b988e3c1,csv-ledger-v1
2026-01-24T18:26:32+00:00,1769279192,4,6,18,24,1,1,0,0,2026-01-24T20:26:32+02:00,2026-01-24T13:26:32-05:00,a3e41258d475,csv-ledger-v1
2026-01-24T19:14:49+00:00,1769282089,4,6,19,24,1,1,0,0,2026-01-24T21:14:49+02:00,2026-01-24T14:14:49-05:00,eb9ad3efb483,csv-ledger-v1
2026-01-24T20:19:15+00:00,1769285955,4,6,20,24,1,1,0,0,2026-01-24T22:19:15+02:00,2026-01-24T15:19:15-05:00,ae170274aa00,csv-ledger-v1
