ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2025-12-06T01:18:22+00:00,1764983902,49,6,1,340,12,4,0,0,2025-12-06T03:18:22+02:00,2025-12-05T20:18:22-05:00,cd75c35a595f,csv-ledger-v1
2025-12-06T03:07:33+00:00,1764990453,49,6,3,340,12,4,0,0,2025-12-06T05:07:33+02:00,2025-12-05T22:07:33-05:00,a1795afb22ff,csv-ledger-v1
2025-12-06T04:19:44+00:00,1764994784,49,6,4,340,12,4,0,0,2025-12-06T06:19:44+02:00,2025-12-05T23:19:44-05:00,39ca65898ad4,csv-ledger-v1
2025-12-06T05:16:55+00:00,1764998215,49,6,5,340,12,4,0,0,2025-12-06T07:16:55+02:00,2025-12-06T00:16:55-05:00,6d84bb2801cc,csv-ledger-v1
2025-12-06T06:25:05+00:00,1765002305,49,6,6,340,12,4,0,0,2025-12-06T08:25:05+02:00,2025-12-06T01:25:05-05:00,3e17f9c693c8,csv-ledger-v1
2025-12-06T07:15:53+00:00,1765005353,49,6,7,340,12,4,0,0,2025-12-06T09:15:53+02:00,2025-12-06T02:15:53-05:00,1fe76763b346,csv-ledger-v1
2025-12-06T08:21:34+00:00,1765009294,49,6,8,340,12,4,0,0,2025-12-06T10:21:34+02:00,2025-12-06T03:21:34-05:00,c8f4376aa25e,csv-ledger-v1
2025-12-06T09:16:57+00:00,1765012617,49,6,9,340,12,4,0,0,2025-12-06T11:16:57+02:00,2025-12-06T04:16:57-05:00,5a9bf7a4469f,csv-ledger-v1
2025-12-06T10:17:04+00:00,1765016224,49,6,10,340,12,4,0,0,2025-12-06T12:17:04+02:00,2025-12-06T05:17:04-05:00,fe767cf8b9ca,csv-ledger-v1
2025-12-06T11:13:22+00:00,1765019602,49,6,11,340,12,4,0,0,2025-12-06T13:13:22+02:00,2025-12-06T06:13:22-05:00,70814b5c01f5,csv-ledger-v1
2025-12-06T12:33:42+00:00,1765024422,49,6,12,340,12,4,0,0,2025-12-06T14:33:42+02:00,2025-12-06T07:33:42-05:00,661ee285c948,csv-ledger-v1
2025-12-06T13:24:34+00:00,1765027474,49,6,13,340,12,4,0,0,2025-12-06T15:24:34+02:00,2025-12-06T08:24:34-05:00,f531c813cd5e,csv-ledger-v1
2025-12-06T14:14:52+00:00,1765030492,49,6,14,340,12,4,0,0,2025-12-06T16:14:52+02:00,2025-12-06T09:14:52-05:00,c168e577370f,csv-ledger-v1
2025-12-06T15:16:00+00:00,1765034160,49,6,15,340,12,4,0,0,2025-12-06T17:16:00+02:00,2025-12-06T10:16:00-05:00,9ab83348bb00,csv-ledger-v1
2025-12-06T16:20:04+00:00,1765038004,49,6,16,340,12,4,0,0,2025-12-06T18:20:04+02:00,2025-12-06T11:20:04-05:00,42200c2f3dc9,csv-ledger-v1
2025-12-06T17:14:29+00:00,1765041269,49,6,17,340,12,4,0,0,2025-12-06T19:14:29+02:00,2025-12-06T12:14:29-05:00,fd3ecdcbf142,csv-ledger-v1
2025-12-06T18:23:30+00:00,1765045410,49,6,18,340,12,4,0,0,2025-12-06T20:23:30+02:00,2025-12-06T13:23:30-05:00,fa1dd4c23ea7,csv-ledger-v1
