ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-03-20T01:55:05+00:00,1773971705,12,5,1,79,3,1,0,0,2026-03-20T04:55:05+03:00,2026-03-19T21:55:05-04:00,cb3670bb90bf,csv-ledger-v1
2026-03-20T04:12:36+00:00,1773979956,12,5,4,79,3,1,0,0,2026-03-20T07:12:36+03:00,2026-03-20T00:12:36-04:00,5a5ab741031f,csv-ledger-v1
2026-03-20T05:49:55+00:00,1773985795,12,5,5,79,3,1,0,0,2026-03-20T08:49:55+03:00,2026-03-20T01:49:55-04:00,f1eaa884bfae,csv-ledger-v1
2026-03-20T06:51:51+00:00,1773989511,12,5,6,79,3,1,0,0,2026-03-20T09:51:51+03:00,2026-03-20T02:51:51-04:00,a888ae2925fa,csv-ledger-v1
2026-03-20T07:43:21+00:00,1773992601,12,5,7,79,3,1,0,0,2026-03-20T10:43:21+03:00,2026-03-20T03:43:21-04:00,588120663cfb,csv-ledger-v1
2026-03-20T08:37:12+00:00,1773995832,12,5,8,79,3,1,0,0,2026-03-20T11:37:12+03:00,2026-03-20T04:37:12-04:00,cf0898d5d74e,csv-ledger-v1
2026-03-20T09:37:58+00:00,1773999478,12,5,9,79,3,1,0,0,2026-03-20T12:37:58+03:00,2026-03-20T05:37:58-04:00,ece85f8f97c4,csv-ledger-v1
2026-03-20T10:35:07+00:00,1774002907,12,5,10,79,3,1,0,0,2026-03-20T13:35:07+03:00,2026-03-20T06:35:07-04:00,e9ad3a8ae4c1,csv-ledger-v1
2026-03-20T11:29:16+00:00,1774006156,12,5,11,79,3,1,0,0,2026-03-20T14:29:16+03:00,2026-03-20T07:29:16-04:00,1e3e6f84a5fd,csv-ledger-v1
2026-03-20T12:54:34+00:00,1774011274,12,5,12,79,3,1,0,0,2026-03-20T15:54:34+03:00,2026-03-20T08:54:34-04:00,3bdfcef27ed1,csv-ledger-v1
2026-03-20T14:00:03+00:00,1774015203,12,5,14,79,3,1,0,0,2026-03-20T17:00:03+03:00,2026-03-20T10:00:03-04:00,6187bb087be9,csv-ledger-v1
