ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-01-25T01:45:27+00:00,1769305527,4,7,1,25,1,1,0,0,2026-01-25T03:45:27+02:00,2026-01-24T20:45:27-05:00,e52489c4aa38,csv-ledger-v1
2026-01-25T03:51:45+00:00,1769313105,4,7,3,25,1,1,0,0,2026-01-25T05:51:45+02:00,2026-01-24T22:51:45-05:00,d67178d1bbf0,csv-ledger-v1
2026-01-25T04:50:20+00:00,1769316620,4,7,4,25,1,1,0,0,2026-01-25T06:50:20+02:00,2026-01-24T23:50:20-05:00,17d641503ab2,csv-ledger-v1
2026-01-25T05:26:15+00:00,1769318775,4,7,5,25,1,1,0,0,2026-01-25T07:26:15+02:00,2026-01-25T00:26:15-05:00,e55f97f418da,csv-ledger-v1
2026-01-25T06:28:35+00:00,1769322515,4,7,6,25,1,1,0,0,2026-01-25T08:28:35+02:00,2026-01-25T01:28:35-05:00,0113e83bf0ca,csv-ledger-v1
2026-01-25T07:19:26+00:00,1769325566,4,7,7,25,1,1,0,0,2026-01-25T09:19:26+02:00,2026-01-25T02:19:26-05:00,f7c6577d14ec,csv-ledger-v1
2026-01-25T08:24:28+00:00,1769329468,4,7,8,25,1,1,0,0,2026-01-25T10:24:28+02:00,2026-01-25T03:24:28-05:00,454901890fe6,csv-ledger-v1
2026-01-25T09:19:04+00:00,1769332744,4,7,9,25,1,1,0,0,2026-01-25T11:19:04+02:00,2026-01-25T04:19:04-05:00,23e5a4f37217,csv-ledger-v1
2026-01-25T10:19:25+00:00,1769336365,4,7,10,25,1,1,0,0,2026-01-25T12:19:25+02:00,2026-01-25T05:19:25-05:00,9026df30049d,csv-ledger-v1
2026-01-25T11:15:43+00:00,1769339743,4,7,11,25,1,1,0,0,2026-01-25T13:15:43+02:00,2026-01-25T06:15:43-05:00,f208cd7f13a8,csv-ledger-v1
2026-01-25T12:37:42+00:00,1769344662,4,7,12,25,1,1,0,0,2026-01-25T14:37:42+02:00,2026-01-25T07:37:42-05:00,d2a323720b72,csv-ledger-v1
2026-01-25T13:30:30+00:00,1769347830,4,7,13,25,1,1,0,0,2026-01-25T15:30:30+02:00,2026-01-25T08:30:30-05:00,e35abdd41c52,csv-ledger-v1
2026-01-25T14:16:55+00:00,1769350615,4,7,14,25,1,1,0,0,2026-01-25T16:16:55+02:00,2026-01-25T09:16:55-05:00,a2e2d293f008,csv-ledger-v1
